पशुपतिमा अनलाइनबाटै पूजा गर्न सकिने, घर-घरमा प्रसाद डेलिभरी	काठमाडौं । पशुपति क्षेत्र विकास कोषले पशुपतिनाथमा ‘ई-पूजा’ सेवा सुरु गर्ने भएको छ । कार्य व्यस्तता तथा अशक्तताका कारण चाहेर पनि पशुपतिनाथ मन्दिरमा स्वयं उपस्थित भएर पूजा गर्न आउन नसक्ने भक्तजनलाई ध...	https://l.hamropatro.com/r/https://www.techpana.com/2022/120332/	technology	L
खप्तड गोल्डकपमा आज हिमालयन शेर्पा र नव जनजागृति क्लब खेल्दै	काठमाण्डाै - सुदूरपश्चिम खप्तड गोल्डकप फुटबल प्रतियोगितामा आज एउटा खेल हुँदैछ । धनगढी रङ्गशालामा हुने खेलमा हिमालयन शेर्पा क्लब र नव जनजागृति युवा क्लब खेल्दैछन् । खेल दिउँसो ३ बजे सुरु हुनेछ । प...	https://l.hamropatro.com/r/https://ujyaaloonline.com/story/66014/2022/3/5/himalayan-sherpa-and-nav-jana-jagriti-club-playing	sports	L
अमिताभ बच्चनले फिल्म 'झुण्ड'का लागि पारिश्रमिक कटौती गरे	एजेन्सी । बलिउडका महानायक अमिताभ बच्चनका करोडौं फ्यान छन् । उनको अभिनयको सबैले तारिफ गर्छन् । बलिउडका यी सुपरस्टार ८० वर्षका भए । तैपनि १२–१२ घण्टा काम गरिरहन्छन् ।  अमिताभ बच्चन यतिबेला फिल्म ‘झु...	https://l.hamropatro.com/r/https://www.nepalipatra.com/news/jhund-movie/89982	entertainment	L
जोन्टा क्लब अफ काठमाडौंद्वारा 'येलो रोज डे' मा प्रेरणादायक महिलाहरु सम्मानित	काठमाडौं- अन्तर्राष्ट्रिय महिला दिवसको अवसरमा जोन्टा क्लब अफ काठमाडौंले ७ मार्च, २०२० अर्थात फागुन २२ गते 'प्रेरणादायक र साहसी महिला' हरुलाई सम्मान गर्दै आफ्नो वार्षिक कार्यक्रम 'येलो रोज डे' मनाएक...	https://l.hamropatro.com/r/https://nepallive.com/story/274663	entertainment	L
आविष्कार र अनुसन्धानबारे छलफल गर्न महाबीर पुन यूरोप आउँदै	विभिन्न खाले प्रविधिमा आफ्नो खुबी देखाउन खोज्ने युवालाई प्लेटफर्म दिएर सहयोग गर्ने महावीर पुन आप्रवासी नेपालीको निमन्त्रणामा युरोपका विभिन्न देशको भ्रमणमा आउने भएका छन्। उनको यात्रा हाललाई २०२२ अप...	https://l.hamropatro.com/r/https://www.setopati.com/global/denmark/263566	international	L
रुसी सेनाले युद्धबिराम गरेको भनिएको ठाउँमा फेरि बम हमला	रुसी सेनाले घेराबन्दी गरेको युक्रेनी सहर मारिओपोलमा तीव्र गोलाबारी भएको विवरणहरु सार्वजनिक भएका छन् । यसअघि मानवीय सहायताका लागि भन्दै रुसी सेनाले सो सहरमा अस्थायी युद्धबिराम घोषणा गरेको थियो ।  र...	https://l.hamropatro.com/r/https://lokaantar.com/story/174634/2022/3/6/international/ukrain-	popular	L
प्रदेश १ मा ब्राउन सुगर ओसारपसार डरलाग्दो	प्रदेश १ मा लागुऔषध दुर्व्यसनीको संख्या बढ्दो छ । यद्यपि केन्द्र, प्रदेश र स्थानीय सरकारले दुर्व्यसनविरुद्ध प्रभावकारी कदम चाल्ने योजना तथा बजेट निर्माण गरेका छैनन् । झापाको मेचीनगर नगरपालिका, सुन...	https://l.hamropatro.com/r/https://ratopati.com/story/224592/2022/3/5/brown-sugar-province-1	economics	L
शताब्दी पुरुष जोडीको ८३ वर्षे वैवाहिक वर्षगाँठ	काठमाडौं । शताब्दी पुरुष सत्यमोहन जोशीले बुधबार ८३ औं वैवाहिक वर्षगाँठ मनाएका छन् । एक सय दुई वर्षमा चलिरहेका वाङ्गमय व्यक्तित्व जोशी र राधादेवी जोशी विवाहबन्धनमा बाँधिएको बुधबार ८३ वर्ष भएको हो । ...	https://l.hamropatro.com/r/https://hamrakura.com/news-details/118557/2022-03-02	national	L
८७ वर्षमा पनि लेखनमा सक्रिय कायस्थ	भक्तपुरका लेखक तिलकप्रकाश कायस्थको नयाँ पुस्तक सार्वजनिक छ । उनी हाल उमेरले ८७ वर्षको भइसकेका छन् । यो उमेरमा पनि कायस्थ दैनिक १० घण्टा भन्दा बढी अध्ययन र लेखनमा सक्रिय छन् ।  उनले हालसम्म १३ वटा प...	https://l.hamropatro.com/r/https://ratopati.com/story/222256/2022/2/21/tilakprakash-kyastha	literature	L
शिवरात्रिमा पशुपति आएका साधुसन्तलाई दक्षिणासहित बिदाइ	काठमाण्डाै - शिवरात्रिमा पशुपतिनाथको दर्शनका लागि आएका साधुसन्तलाई दक्षिणासहित बिदाइ गरिएको छ । गुठी संस्थान र पशुपति क्षेत्र विकास कोषले छुट्टाछुट्टै बिदाइ गरेका हुन् । संस्थानले नौसय देखि आठ हजा...	https://l.hamropatro.com/r/https://ujyaaloonline.com/story/66011/2022/3/5/farewell-to-the-saints-who-came-to-visit-pashupati	economics	L
