नौ वर्षदेखि छोरा खोज्दै देबकी	धादिङ ।  छोराको खोजीमा भौँतारिनु भएकी ६५ वर्षीय देबकी थापा धादिङ बेसी स्थित जिल्ला प्रशासन कार्यालय अगाडि भेटिनुभयो । नीलकण्ठ नगरपालिका वडा नम्बर ३ निवासी विष्णु थापा २०६५ सालमा कतार जानुभयो । धार...	https://l.hamropatro.com/r/https://www.newsofnepal.com/2022/03/02/478084/	national	L
नेटोले भन्यो– सदस्य राष्ट्रमाथि हमला हुँदा मात्र सैनिक हस्तक्षेप हुन्छ	ब्रसेल्स । बेल्जियमको राजधानी ब्रसेल्समा एकजना युक्रेनी पत्रकारले उत्तर एटलान्टिक सन्धि संगठन (नेटो) का महासचिव जनरल जेन्स स्टोल्टेनबर्गलाई हाल रुसले युक्रेनमाथि गरिरहेको आक्रमणमा नेटोले कहिले हस्त...	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/344264	popular	L
'देउता रिसाए भन्दै घरबेटीले कोठा खाली गर्न लगाए'	सम्पादकीय नोट: 'महिनावारीका कुरा' को पहिलो शृंखला २०७६ जेठदेखि २०७७ चैतसम्म प्रकाशन भयो। पहिलो शृंखलामा हामीले सिनेमा, संगीत, खेल लगायत समाजका विभिन्न क्षेत्रमा कार्यरत महिलाहरूको महिनावारी अनुभव ल...	https://l.hamropatro.com/r/https://www.setopati.com/social/264396	entertainment	L
२१ घण्टासम्म ब्याट्री टिक्ने सामसङ ग्यालेक्सी बुक २ प्रो ल्यापटप सार्वजनिक, यस्ता छन् अन्य फिचर	काठमाडौं । सामसङ ग्यालेक्सी बुक २ प्रो ल्यापटप सार्वजनिक काठमाडौं । सामसङले आफ्नो फ्ल्यागशिप ल्यापटप लाइनअप सार्वजनिक गरेको छ । कम्पनीले एस पेन सहित ग्यालेक्सी बुक टु प्रो ३६० तथा फाइभजीका साथ ग्या...	https://l.hamropatro.com/r/https://www.techpana.com/2022/120490/	technology	L
अधिकांश अमेरिकी बालबालिका कोभिड-१९ बाट संक्रमित	एजेन्सीः यूएस सेन्टर फर डिजिज कन्ट्रोल एण्ड प्रिभेन्सन (सीडीसी)ले अधिकांश अमेरिकी बालबालिका कोभिड-१९ बाट संक्रमित भएको जनाएको छ। सीडीसीले जारी गरेको अध्ययन प्रतिवेदनअनुसार करिब एक सय ४० मिलियनभन्दा...	https://l.hamropatro.com/r/https://www.ukeraa.com/news/2022/03/05/15721	health	L
सेयरबजारबारे ‘क्रस द बोर्डर’	काठमाडौँ – होटल स्नोल्यान्ड पोखराद्वारा नियमित सञ्चालन हुँदै आएको कार्यक्रम ‘क्रस द बोर्डर’ को आगामी शृंखलामा नेपालको समग्र पुँजी बजारका विषयमा छलफल गर्ने तयारी भएको छ। फागुन २७ गते तय भएको सो कार...	https://l.hamropatro.com/r/https://deshsanchar.com/2022/03/10/622840/	economics	L
बहिनी तिमीले कुरा बुझ्नुपर्छ है !	तिमी हुर्किंदै गर्दा तिमीले गरेको तरक्कीको खबर पूर्वी नेपालबाट म बेला–बेला सुनिरहन्थें । आफ्ना साथीहरूको बीचमा स्कुले ड्रेसमा तिमीले गाएको गीत सुन्दा त्यो आवाजले चाँडै धेरै श्रोता भेट्नेछ भन्ने अनु...	https://l.hamropatro.com/r/https://www.onlinekhabar.com/2022/03/1089833	entertainment	L
३५३ वर्षअघि दान दिइएको जग्गा मिचेर भवन बनाइँदै	काठमाडौं ज्याठास्थित गुणाकर महाविहार (छुस्याबहा:) को सार्वजनिक जग्गामा वडा नम्बर २७ ले आफ्नो भवन निर्माण गर्न लागेकोबारे विवाद उत्पन्न भएको छ। महानगर प्रमुख विद्यासुन्दर शाक्य, उपप्रमुख हरिप्रभा ख...	https://l.hamropatro.com/r/https://www.setopati.com/social/264262	economics	L
तुइन विस्थापन घोषणामै सीमित	कर्णालीवासी अझै पनि जोखिमपूर्ण यात्रा गर्न बाध्य सुर्खेत । सरकारले ७ वर्षपहिले नै देशभर तुइन विस्थापन गर्ने घोषणा गरे पनि कर्णालीका विभिन्न जिल्लामा पूर्णरूपमा कार्यान्वयन हुन सकेको छैन । तत्कालीन...	https://l.hamropatro.com/r/https://abhiyandaily.com/newscategory-detail/404195	national	L
मैदान बाहिरको तनावलाई पन्छाउँदै चेल्सीको सहज जित	काठमाडौं । काई हाभार्ट्जको दुई गोलप्रेरित चेल्सीले शनिबार राति इङ्लिस प्रिमियर लिगमा बर्नलीमाथि ४–० को सहज विजय हासिल गरेको छ ।  बर्नली भ्रमणमा निस्केको चेल्सीले दोस्रो हाफमा सुरुको २१ मिनेटमा चार...	https://l.hamropatro.com/r/https://baahrakhari.com/news-details/343390	sports	L
